archive_parent,boundary_candidates,carrier_document_id,carrier_type,classification_confidence,contains_multiple_articles,existing_cache_status,file_size,file_type,filename,image_count,needs_ocr,needs_segmentation,page_count,possible_duplicate_carriers,preclassified_role,quality_warnings,relative_path,same_page_boundary_candidates,source_file_ids,text_layer_status,toc_present,year
,pending,carrier_e8beb55cc3e76c34,pdf,0.91,False,unknown,318076,pdf,1999A：刀具问题的仿真及灵敏度分析.pdf,unknown,unknown,False,6,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：刀具问题的仿真及灵敏度分析.pdf,pending,"[""file_e8beb55cc3e76c34""]",see_pdf_manifest,unknown,1999
,pending,carrier_954e22a1ac7aa18b,pdf,0.91,False,unknown,353333,pdf,1999A：最优刀具更换周期上界_检查间隔下界的证明.pdf,unknown,unknown,False,5,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：最优刀具更换周期上界_检查间隔下界的证明.pdf,pending,"[""file_954e22a1ac7aa18b""]",see_pdf_manifest,unknown,1999
,pending,carrier_293e54fc54bb6306,pdf,0.91,False,unknown,882653,pdf,1999A：自动化车床最优刀具检测更换模型.pdf,unknown,unknown,False,10,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床最优刀具检测更换模型.pdf,pending,"[""file_293e54fc54bb6306""]",see_pdf_manifest,unknown,1999
,pending,carrier_d9268b675266cf23,pdf,0.91,False,unknown,289262,pdf,1999A：自动化车床管理建模分析.pdf,unknown,unknown,False,5,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理建模分析.pdf,pending,"[""file_d9268b675266cf23""]",see_pdf_manifest,unknown,1999
,pending,carrier_fce40ea9b8f0c058,pdf,0.91,False,unknown,493905,pdf,1999A：自动化车床管理的数学模型.pdf,unknown,unknown,False,4,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理的数学模型.pdf,pending,"[""file_fce40ea9b8f0c058""]",see_pdf_manifest,unknown,1999
,pending,carrier_3a6c56ba72d822cc,pdf,0.91,False,unknown,679679,pdf,1999A：自动化车床管理（1）.pdf,unknown,unknown,False,6,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理（1）.pdf,pending,"[""file_3a6c56ba72d822cc""]",see_pdf_manifest,unknown,1999
,pending,carrier_3170544a65deecf7,pdf,0.91,False,unknown,616988,pdf,1999A：自动化车床管理（2）.pdf,unknown,unknown,False,6,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理（2）.pdf,pending,"[""file_3170544a65deecf7""]",see_pdf_manifest,unknown,1999
,pending,carrier_7cfbe9661ee7bae7,pdf,0.91,False,unknown,614360,pdf,1999A：车床管理优化模型.pdf,unknown,unknown,False,6,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：车床管理优化模型.pdf,pending,"[""file_7cfbe9661ee7bae7""]",see_pdf_manifest,unknown,1999
,pending,carrier_eb5be7030db32919,pdf,0.91,False,unknown,645700,pdf,1999B：钻井布局.pdf,unknown,unknown,False,6,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局.pdf,pending,"[""file_eb5be7030db32919""]",see_pdf_manifest,unknown,1999
,pending,carrier_224c5420a88675cc,pdf,0.91,False,unknown,475478,pdf,1999B：钻井布局模型.pdf,unknown,unknown,False,10,[],problem_statement,automatic preflight only,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局模型.pdf,pending,"[""file_224c5420a88675cc""]",see_pdf_manifest,unknown,1999
